time,open,high,low,close,vwap,volume,count
2024-01-01 00:00:00+00:00,50018.863090431165,50218.93854279289,49818.78763806944,50018.863090431165,50018.863090431165,100.0,1000
2024-01-02 00:00:00+00:00,50018.863090431165,51264.3666068457,49818.78763806944,51060.126102435956,51060.126102435956,100.0,1000
2024-01-03 00:00:00+00:00,51060.126102435956,52242.58322047953,50855.88559802621,52034.44543872463,52034.44543872463,100.0,1000
2024-01-04 00:00:00+00:00,52034.44543872463,52785.253982617796,51826.30765696973,52574.95416595398,52574.95416595398,100.0,1000
2024-01-05 00:00:00+00:00,52574.95416595398,52804.98636942023,52364.65434929017,52594.60793766955,52594.60793766955,100.0,1000
2024-01-06 00:00:00+00:00,52594.60793766955,52804.98636942023,52180.53880007576,52390.099196863215,52390.099196863215,100.0,1000
2024-01-07 00:00:00+00:00,52390.099196863215,52599.65959365067,51915.718499851304,52124.21536129649,52124.21536129649,100.0,1000
2024-01-08 00:00:00+00:00,52124.21536129649,52332.71222274168,51596.96477032139,51804.18149630662,51804.18149630662,100.0,1000
2024-01-09 00:00:00+00:00,51804.18149630662,52011.39822229185,51232.3352551881,51438.08760561055,51438.08760561055,100.0,1000
2024-01-10 00:00:00+00:00,51438.08760561055,51643.83995603299,51139.407213779225,51344.78635921609,51344.78635921609,100.0,1000
2024-01-11 00:00:00+00:00,51344.78635921609,51971.98562983274,51139.407213779225,51764.92592612823,51764.92592612823,100.0,1000
2024-01-12 00:00:00+00:00,51764.92592612823,52868.59924516384,51557.86622242371,52657.967375661196,52657.967375661196,100.0,1000
2024-01-13 00:00:00+00:00,52657.967375661196,53615.30043666266,52447.33550615855,53401.6936620146,53401.6936620146,100.0,1000
2024-01-14 00:00:00+00:00,53401.6936620146,54717.20031974625,53188.08688736654,54499.20350572335,54499.20350572335,100.0,1000
2024-01-15 00:00:00+00:00,54499.20350572335,55446.64114775455,54281.206691700456,55225.73819497465,55225.73819497465,100.0,1000
2024-01-16 00:00:00+00:00,55225.73819497465,55882.069775607284,55004.83524219475,55659.43204741761,55659.43204741761,100.0,1000
2024-01-17 00:00:00+00:00,55659.43204741761,55901.51929075162,55436.79431922794,55678.8040744538,55678.8040744538,100.0,1000
2024-01-18 00:00:00+00:00,55678.8040744538,55901.51929075162,55128.225981851334,55349.62447977041,55349.62447977041,100.0,1000
2024-01-19 00:00:00+00:00,55349.62447977041,55571.02297768949,54701.80706888802,54921.49304105223,54921.49304105223,100.0,1000
2024-01-20 00:00:00+00:00,54921.49304105223,55141.17901321644,54381.51427462978,54599.913930351184,54599.913930351184,100.0,1000
2024-01-21 00:00:00+00:00,54599.913930351184,54818.31358607259,54090.46479732279,54307.69557964136,54307.69557964136,100.0,1000
2024-01-22 00:00:00+00:00,54307.69557964136,54857.456122075535,54090.46479732279,54638.90051999555,54638.90051999555,100.0,1000
2024-01-23 00:00:00+00:00,54638.90051999555,55299.38392894266,54420.344917915565,55079.067658309425,55079.067658309425,100.0,1000
2024-01-24 00:00:00+00:00,55079.067658309425,56305.772460102984,54858.75138767619,56081.446673409344,56081.446673409344,100.0,1000
2024-01-25 00:00:00+00:00,56081.446673409344,57656.758365160844,55857.120886715704,57427.050164502834,57427.050164502834,100.0,1000
2024-01-26 00:00:00+00:00,57427.050164502834,58896.961842327015,57197.341963844825,58662.31259195918,58662.31259195918,100.0,1000
2024-01-27 00:00:00+00:00,58662.31259195918,59772.146333341545,58427.66334159134,59534.010292172854,59534.010292172854,100.0,1000
2024-01-28 00:00:00+00:00,59534.010292172854,60207.313631202065,59295.87425100416,59967.44385577895,59967.44385577895,100.0,1000
2024-01-29 00:00:00+00:00,59967.44385577895,60243.90578526081,59727.57408035583,60003.89022436336,60003.89022436336,100.0,1000
2024-01-30 00:00:00+00:00,60003.89022436336,60243.90578526081,59506.24107409083,59745.22196193859,59745.22196193859,100.0,1000
2024-01-31 00:00:00+00:00,59745.22196193859,59984.20284978634,58794.73702386043,59030.86046572332,59030.86046572332,100.0,1000
2024-02-01 00:00:00+00:00,59030.86046572332,59266.98390758622,58231.40521912674,58465.266284263795,58465.266284263795,100.0,1000
2024-02-02 00:00:00+00:00,58465.266284263795,58699.12734940085,57914.418666598125,58147.006693371615,58147.006693371615,100.0,1000
2024-02-03 00:00:00+00:00,58147.006693371615,58590.33329671283,57914.418666598125,58356.905674016765,58356.905674016765,100.0,1000
2024-02-04 00:00:00+00:00,58356.905674016765,59218.43748605125,58123.4780513207,58982.50745622634,58982.50745622634,100.0,1000
2024-02-05 00:00:00+00:00,58982.50745622634,60296.847232401866,58746.57742640143,60056.62074940425,60056.62074940425,100.0,1000
2024-02-06 00:00:00+00:00,60056.62074940425,61455.80704267911,59816.39426640663,61210.96318991943,61210.96318991943,100.0,1000
2024-02-07 00:00:00+00:00,61210.96318991943,62735.626432311416,60966.11933715975,62485.68369752133,62485.68369752133,100.0,1000
2024-02-08 00:00:00+00:00,62485.68369752133,63960.274484401765,62235.740962731245,63705.45267370694,63705.45267370694,100.0,1000
2024-02-09 00:00:00+00:00,63705.45267370694,64894.42449032437,63450.63086301211,64635.880966458535,64635.880966458535,100.0,1000
2024-02-10 00:00:00+00:00,64635.880966458535,64894.42449032437,64261.79159005215,64519.87107434955,64519.87107434955,100.0,1000
2024-02-11 00:00:00+00:00,64519.87107434955,64777.950558646946,64233.58744657173,64491.553661216596,64491.553661216596,100.0,1000
2024-02-12 00:00:00+00:00,64491.553661216596,64749.519875861464,63915.62595409547,64172.31521495529,64172.31521495529,100.0,1000
2024-02-13 00:00:00+00:00,64172.31521495529,64429.00447581511,63491.61203991749,63746.5984336521,63746.5984336521,100.0,1000
2024-02-14 00:00:00+00:00,63746.5984336521,64001.58482738671,63226.303430657455,63480.224327969336,63480.224327969336,100.0,1000
2024-02-15 00:00:00+00:00,63480.224327969336,63800.399011400346,63226.303430657455,63546.21415478122,63546.21415478122,100.0,1000
2024-02-16 00:00:00+00:00,63546.21415478122,64725.33778304135,63292.029298162095,64467.46791139577,64467.46791139577,100.0,1000
2024-02-17 00:00:00+00:00,64467.46791139577,66222.10247263321,64209.598039750184,65958.269395053,65958.269395053,100.0,1000
