time,open,high,low,close,vwap,volume,count
2024-01-01 00:00:00+00:00,50005.129178154675,50205.149694867294,49805.10866144206,50005.129178154675,50005.129178154675,100.0,1000
2024-01-02 00:00:00+00:00,50005.129178154675,50866.108023420355,49805.10866144206,50663.454206593975,50663.454206593975,100.0,1000
2024-01-03 00:00:00+00:00,50663.454206593975,51308.26103175892,50460.800389767595,51103.84564916227,51103.84564916227,100.0,1000
2024-01-04 00:00:00+00:00,51103.84564916227,51308.26103175892,50721.00106188231,50924.699861327616,50924.699861327616,100.0,1000
2024-01-05 00:00:00+00:00,50924.699861327616,51128.398660772924,50170.484747026276,50371.97263757658,50371.97263757658,100.0,1000
2024-01-06 00:00:00+00:00,50371.97263757658,50573.46052812689,49247.76499845211,49445.547187200915,49445.547187200915,100.0,1000
2024-01-07 00:00:00+00:00,49445.547187200915,49643.32937594972,48306.839970053275,48500.84334342698,48500.84334342698,100.0,1000
2024-01-08 00:00:00+00:00,48500.84334342698,48694.84671680069,47295.018442060624,47484.95827516127,47484.95827516127,100.0,1000
2024-01-09 00:00:00+00:00,47484.95827516127,47674.898108261914,46602.99765098692,46790.15828412342,46790.15828412342,100.0,1000
2024-01-10 00:00:00+00:00,46790.15828412342,46977.318917259916,45883.411845895105,46067.682576199906,46067.682576199906,100.0,1000
2024-01-11 00:00:00+00:00,46067.682576199906,46377.87812198068,45883.411845895105,46193.10569918394,46193.10569918394,100.0,1000
2024-01-12 00:00:00+00:00,46193.10569918394,46595.969527478264,46008.33327638721,46410.32821461978,46410.32821461978,100.0,1000
2024-01-13 00:00:00+00:00,46410.32821461978,47113.29259584758,46224.6869017613,46925.59023490795,46925.59023490795,100.0,1000
2024-01-14 00:00:00+00:00,46925.59023490795,47519.75327052354,46737.88787396831,47330.43154434616,47330.43154434616,100.0,1000
2024-01-15 00:00:00+00:00,47330.43154434616,47702.74528269957,47141.10981816878,47512.69450468085,47512.69450468085,100.0,1000
2024-01-16 00:00:00+00:00,47512.69450468085,47702.74528269957,47294.66389287572,47484.60230208405,47484.60230208405,100.0,1000
2024-01-17 00:00:00+00:00,47484.60230208405,47674.540711292386,46939.13571596144,47127.6463011661,47127.6463011661,100.0,1000
2024-01-18 00:00:00+00:00,47127.6463011661,47316.156886370765,46120.77162170108,46305.995604117554,46305.995604117554,100.0,1000
2024-01-19 00:00:00+00:00,46305.995604117554,46491.219586534025,45141.63843456871,45322.93015518947,45322.93015518947,100.0,1000
2024-01-20 00:00:00+00:00,45322.93015518947,45504.221875810224,44294.57297314408,44472.46282444185,44472.46282444185,100.0,1000
2024-01-21 00:00:00+00:00,44472.46282444185,44650.35267573962,43435.20898999282,43609.64758031407,43609.64758031407,100.0,1000
2024-01-22 00:00:00+00:00,43609.64758031407,43784.086170635324,42807.27183573378,42979.188590094156,42979.188590094156,100.0,1000
2024-01-23 00:00:00+00:00,42979.188590094156,43151.10534445453,42773.218653244454,42944.9986478358,42944.9986478358,100.0,1000
2024-01-24 00:00:00+00:00,42944.9986478358,43244.98537825249,42773.218653244454,43072.69459985307,43072.69459985307,100.0,1000
2024-01-25 00:00:00+00:00,43072.69459985307,43385.28203068137,42900.403821453656,43212.43230147546,43212.43230147546,100.0,1000
2024-01-26 00:00:00+00:00,43212.43230147546,43670.73066567725,43039.58257226956,43496.743690913594,43496.743690913594,100.0,1000
2024-01-27 00:00:00+00:00,43496.743690913594,43827.263072375485,43322.75671614994,43652.65246252538,43652.65246252538,100.0,1000
2024-01-28 00:00:00+00:00,43652.65246252538,43827.263072375485,43236.958749562094,43410.60115417881,43410.60115417881,100.0,1000
2024-01-29 00:00:00+00:00,43410.60115417881,43584.243558795526,42614.68987443275,42785.83320726179,42785.83320726179,100.0,1000
2024-01-30 00:00:00+00:00,42785.83320726179,42956.976540090836,41901.77454475125,42070.054763806475,42070.054763806475,100.0,1000
2024-01-31 00:00:00+00:00,42070.054763806475,42238.3349828617,41141.606197841946,41306.83353196982,41306.83353196982,100.0,1000
2024-02-01 00:00:00+00:00,41306.83353196982,41472.0608660977,40258.47454767998,40420.15516835339,40420.15516835339,100.0,1000
2024-02-02 00:00:00+00:00,40420.15516835339,40581.8357890268,39492.42886648006,39651.03299847396,39651.03299847396,100.0,1000
2024-02-03 00:00:00+00:00,39651.03299847396,39809.637130467854,39143.90483407792,39301.10927116257,39301.10927116257,100.0,1000
2024-02-04 00:00:00+00:00,39301.10927116257,39465.05949840337,39143.90483407792,39307.82818566072,39307.82818566072,100.0,1000
2024-02-05 00:00:00+00:00,39307.82818566072,39626.434803813616,39150.596872918075,39468.56056156735,39468.56056156735,100.0,1000
2024-02-06 00:00:00+00:00,39468.56056156735,40050.070929063535,39310.68631932108,39890.508893489576,39890.508893489576,100.0,1000
2024-02-07 00:00:00+00:00,39890.508893489576,40538.78097775184,39730.94685791562,40377.27189019108,40377.27189019108,100.0,1000
2024-02-08 00:00:00+00:00,40377.27189019108,40715.911571873316,40215.762802630314,40553.69678473438,40553.69678473438,100.0,1000
2024-02-09 00:00:00+00:00,40553.69678473438,40715.911571873316,40213.29298981706,40374.792158450866,40374.792158450866,100.0,1000
2024-02-10 00:00:00+00:00,40374.792158450866,40536.29132708467,39853.94219788916,40013.99819065177,40013.99819065177,100.0,1000
2024-02-11 00:00:00+00:00,40013.99819065177,40174.05418341438,39212.014860279574,39369.492831605996,39369.492831605996,100.0,1000
2024-02-12 00:00:00+00:00,39369.492831605996,39526.97080293242,38523.931272428046,38678.64585585145,38678.64585585145,100.0,1000
2024-02-13 00:00:00+00:00,38678.64585585145,38833.36043927485,37578.26772803228,37729.184465895865,37729.184465895865,100.0,1000
2024-02-14 00:00:00+00:00,37729.184465895865,37880.10120375945,36872.289115155836,37020.37059754602,37020.37059754602,100.0,1000
2024-02-15 00:00:00+00:00,37020.37059754602,37168.4520799362,36413.02563214896,36559.26268288048,36559.26268288048,100.0,1000
2024-02-16 00:00:00+00:00,36559.26268288048,36705.499733612,36152.414987811884,36297.60540944968,36297.60540944968,100.0,1000
2024-02-17 00:00:00+00:00,36297.60540944968,36638.65605683729,36152.414987811884,36492.685315574985,36492.685315574985,100.0,1000
2024-02-18 00:00:00+00:00,36492.685315574985,37028.477253052435,36346.71457431268,36880.953439295256,36880.953439295256,100.0,1000
2024-02-19 00:00:00+00:00,36880.953439295256,37280.51864995446,36733.429625538076,37131.99068720564,37131.99068720564,100.0,1000
2024-02-20 00:00:00+00:00,37131.99068720564,37622.73813850315,36983.46272445682,37472.846751497156,37472.846751497156,100.0,1000
2024-02-21 00:00:00+00:00,37472.846751497156,37640.990002273145,37322.955364491165,37491.02589867843,37491.02589867843,100.0,1000
2024-02-22 00:00:00+00:00,37491.02589867843,37640.990002273145,37038.44640249701,37187.195183229924,37187.195183229924,100.0,1000
2024-02-23 00:00:00+00:00,37187.195183229924,37335.94396396284,36458.72592871009,36605.14651476916,36605.14651476916,100.0,1000
2024-02-24 00:00:00+00:00,36605.14651476916,36751.56710082824,35803.57801534971,35947.36748529087,35947.36748529087,100.0,1000
2024-02-25 00:00:00+00:00,35947.36748529087,36091.156955232036,34919.726315060565,35059.96617977969,35059.96617977969,100.0,1000
2024-02-26 00:00:00+00:00,35059.96617977969,35200.20604449881,34395.058999169225,34533.19176623416,34533.19176623416,100.0,1000
