time,open,high,low,close,vwap,volume,count
2024-01-01 00:00:00+00:00,43998.40301364211,44130.398222683034,43866.407804601185,43998.40301364211,43998.40301364211,100.0,1000
2024-01-02 00:00:00+00:00,43998.40301364211,44600.73060723226,43866.407804601185,44467.328621368164,44467.328621368164,100.0,1000
2024-01-03 00:00:00+00:00,44467.328621368164,45238.26981038134,44333.92663550406,45102.96092759855,45102.96092759855,100.0,1000
2024-01-04 00:00:00+00:00,45102.96092759855,45569.78593786503,44967.65204481575,45433.48548142077,45433.48548142077,100.0,1000
2024-01-05 00:00:00+00:00,45433.48548142077,45895.06605056795,45297.18502497651,45757.7926725503,45757.7926725503,100.0,1000
2024-01-06 00:00:00+00:00,45757.7926725503,46061.305189137696,45620.51929453265,45923.53458538156,45923.53458538156,100.0,1000
2024-01-07 00:00:00+00:00,45923.53458538156,46140.33847783501,45785.763981625416,46002.331483384856,46002.331483384856,100.0,1000
2024-01-08 00:00:00+00:00,46002.331483384856,46140.33847783501,45807.48539395866,45945.32135803276,45945.32135803276,100.0,1000
2024-01-09 00:00:00+00:00,45945.32135803276,46083.157322106854,45602.635525890466,45739.85509116396,45739.85509116396,100.0,1000
2024-01-10 00:00:00+00:00,45739.85509116396,45877.07465643745,45253.67145997727,45389.84098292605,45389.84098292605,100.0,1000
2024-01-11 00:00:00+00:00,45389.84098292605,45526.01050587482,44889.51345390594,45024.5872155526,45024.5872155526,100.0,1000
2024-01-12 00:00:00+00:00,45024.5872155526,45159.66097719925,44403.642452266104,44537.254214910834,44537.254214910834,100.0,1000
2024-01-13 00:00:00+00:00,44537.254214910834,44670.865977555564,43863.283616184635,43995.26942445801,43995.26942445801,100.0,1000
2024-01-14 00:00:00+00:00,43995.26942445801,44127.25523273138,43323.23140271588,43453.59217925364,43453.59217925364,100.0,1000
2024-01-15 00:00:00+00:00,43453.59217925364,43583.95295579139,42835.93086931634,42964.825345352394,42964.825345352394,100.0,1000
2024-01-16 00:00:00+00:00,42964.825345352394,43093.71982138845,42417.82890845572,42545.46530436882,42545.46530436882,100.0,1000
2024-01-17 00:00:00+00:00,42545.46530436882,42673.10170028193,42152.17731171038,42279.01435477471,42279.01435477471,100.0,1000
2024-01-18 00:00:00+00:00,42279.01435477471,42405.851397839026,41927.94974925668,42054.11208551322,42054.11208551322,100.0,1000
2024-01-19 00:00:00+00:00,42054.11208551322,42180.274421769755,41908.73789531525,42034.842422583,42034.842422583,100.0,1000
2024-01-20 00:00:00+00:00,42034.842422583,42160.946949850746,41906.53930861077,42032.63722027159,42032.63722027159,100.0,1000
2024-01-21 00:00:00+00:00,42032.63722027159,42423.87013987475,41906.53930861077,42296.979202267954,42296.979202267954,100.0,1000
2024-01-22 00:00:00+00:00,42296.979202267954,42714.62316841643,42170.08826466115,42586.86258067441,42586.86258067441,100.0,1000
2024-01-23 00:00:00+00:00,42586.86258067441,43106.176526290066,42459.10199293239,42977.24479191433,42977.24479191433,100.0,1000
2024-01-24 00:00:00+00:00,42977.24479191433,43654.71678855489,42848.31305753859,43524.14435548843,43524.14435548843,100.0,1000
2024-01-25 00:00:00+00:00,43524.14435548843,44138.045273590906,43393.571922421965,44006.027192014866,44006.027192014866,100.0,1000
2024-01-26 00:00:00+00:00,44006.027192014866,44682.89503633907,43874.00911043882,44549.24729445571,44549.24729445571,100.0,1000
2024-01-27 00:00:00+00:00,44549.24729445571,45178.77327146592,44415.59955257234,45043.64234443263,45043.64234443263,100.0,1000
2024-01-28 00:00:00+00:00,45043.64234443263,45570.29537550157,44908.51141739933,45433.99339531563,45433.99339531563,100.0,1000
2024-01-29 00:00:00+00:00,45433.99339531563,45849.69946636347,45297.69141512968,45712.56178102041,45712.56178102041,100.0,1000
2024-01-30 00:00:00+00:00,45712.56178102041,46077.10132110148,45575.42409567735,45939.283470689414,45939.283470689414,100.0,1000
2024-01-31 00:00:00+00:00,45939.283470689414,46178.29941197906,45801.46562027735,46040.178875353005,46040.178875353005,100.0,1000
2024-02-01 00:00:00+00:00,46040.178875353005,46178.29941197906,45769.19415077792,45906.91489546431,45906.91489546431,100.0,1000
2024-02-02 00:00:00+00:00,45906.91489546431,46044.6356401507,45616.617973156506,45753.87961199248,45753.87961199248,100.0,1000
2024-02-03 00:00:00+00:00,45753.87961199248,45891.141250828456,45270.16672101016,45406.3858786461,45406.3858786461,100.0,1000
2024-02-04 00:00:00+00:00,45406.3858786461,45542.60503628203,44845.78695358248,44980.7291410055,44980.7291410055,100.0,1000
2024-02-05 00:00:00+00:00,44980.7291410055,45115.67132842851,44361.68091036173,44495.1664095905,44495.1664095905,100.0,1000
2024-02-06 00:00:00+00:00,44495.1664095905,44628.651908819265,43824.8801596312,43956.75041086379,43956.75041086379,100.0,1000
2024-02-07 00:00:00+00:00,43956.75041086379,44088.62066209637,43341.356316499805,43471.77163139399,43471.77163139399,100.0,1000
2024-02-08 00:00:00+00:00,43471.77163139399,43602.186946288166,42886.112469735795,43015.1579435665,43015.1579435665,100.0,1000
2024-02-09 00:00:00+00:00,43015.1579435665,43144.20341739719,42379.188317809,42506.708443138414,42506.708443138414,100.0,1000
2024-02-10 00:00:00+00:00,42506.708443138414,42634.22856846782,42125.19473785026,42251.95058961912,42251.95058961912,100.0,1000
2024-02-11 00:00:00+00:00,42251.95058961912,42378.70644138797,41950.212112848436,42076.44143715991,42076.44143715991,100.0,1000
2024-02-12 00:00:00+00:00,42076.44143715991,42202.67076147139,41858.14051042621,41984.092788792586,41984.092788792586,100.0,1000
2024-02-13 00:00:00+00:00,41984.092788792586,42223.93392462803,41858.14051042621,42097.64100162316,42097.64100162316,100.0,1000
2024-02-14 00:00:00+00:00,42097.64100162316,42362.22489338882,41971.34807861829,42235.5183383737,42235.5183383737,100.0,1000
2024-02-15 00:00:00+00:00,42235.5183383737,42741.61466386681,42108.81178335858,42613.7733438353,42613.7733438353,100.0,1000
2024-02-16 00:00:00+00:00,42613.7733438353,43160.73598826004,42485.9320238038,43031.641065064854,43031.641065064854,100.0,1000
2024-02-17 00:00:00+00:00,43031.641065064854,43627.83196516629,42902.54614186966,43497.33994533031,43497.33994533031,100.0,1000
2024-02-18 00:00:00+00:00,43497.33994533031,44101.85810755665,43366.847925494316,43969.94826276835,43969.94826276835,100.0,1000
2024-02-19 00:00:00+00:00,43969.94826276835,44720.828436111515,43838.03841798004,44587.06723440829,44587.06723440829,100.0,1000
2024-02-20 00:00:00+00:00,44587.06723440829,45124.35719251045,44453.30603270507,44989.38902543415,44989.38902543415,100.0,1000
2024-02-21 00:00:00+00:00,44989.38902543415,45570.020094274514,44854.42085835785,45433.71893746213,45433.71893746213,100.0,1000
2024-02-22 00:00:00+00:00,45433.71893746213,45829.59978842573,45297.41778064975,45692.52222176045,45692.52222176045,100.0,1000
2024-02-23 00:00:00+00:00,45692.52222176045,46040.673506524094,45555.44465509517,45902.96461268604,45902.96461268604,100.0,1000
2024-02-24 00:00:00+00:00,45902.96461268604,46152.57359529911,45765.255718847984,46014.53000528326,46014.53000528326,100.0,1000
2024-02-25 00:00:00+00:00,46014.53000528326,46152.57359529911,45738.200138722495,45875.827621587254,45875.827621587254,100.0,1000
2024-02-26 00:00:00+00:00,45875.827621587254,46013.45510445201,45611.51451442034,45748.76079681078,45748.76079681078,100.0,1000
2024-02-27 00:00:00+00:00,45748.76079681078,45886.007079201205,45346.11708359532,45482.56477792911,45482.56477792911,100.0,1000
2024-02-28 00:00:00+00:00,45482.56477792911,45619.01247226289,44807.9915198996,44942.81997983912,44942.81997983912,100.0,1000
2024-02-29 00:00:00+00:00,44942.81997983912,45077.64843977863,44371.600677492046,44505.11602556875,44505.11602556875,100.0,1000
2024-03-01 00:00:00+00:00,44505.11602556875,44638.631373645454,43900.417424165185,44032.5149690724,44032.5149690724,100.0,1000
2024-03-02 00:00:00+00:00,44032.5149690724,44164.61251397961,43336.87556537213,43467.27739756482,43467.27739756482,100.0,1000
2024-03-03 00:00:00+00:00,43467.27739756482,43597.679229757516,42902.34500075712,43031.43931871326,43031.43931871326,100.0,1000
2024-03-04 00:00:00+00:00,43031.43931871326,43160.533636669395,42463.59196904582,42591.36606724756,42591.36606724756,100.0,1000
2024-03-05 00:00:00+00:00,42591.36606724756,42719.140165449295,42073.43224696579,42200.03234399779,42200.03234399779,100.0,1000
2024-03-06 00:00:00+00:00,42200.03234399779,42326.632441029775,41838.23697518493,41964.129363274755,41964.129363274755,100.0,1000
2024-03-07 00:00:00+00:00,41964.129363274755,42114.393107795004,41838.23697518493,41988.42782432204,41988.42782432204,100.0,1000
2024-03-08 00:00:00+00:00,41988.42782432204,42229.17695483514,41862.462540849076,42102.868349785786,42102.868349785786,100.0,1000
2024-03-09 00:00:00+00:00,42102.868349785786,42359.420671812884,41976.55974473643,42232.72250429999,42232.72250429999,100.0,1000
2024-03-10 00:00:00+00:00,42232.72250429999,42760.903824169334,42106.02433678709,42633.004809740116,42633.004809740116,100.0,1000
2024-03-11 00:00:00+00:00,42633.004809740116,43063.796631730685,42505.1057953109,42934.99165676041,42934.99165676041,100.0,1000
